Natural Key;Dicofre;Freguesia;Concelho;Distrito;Latitude;Longitude
LamaBARCELOSBRAGA;30242;Lama;BARCELOS;BRAGA;-23900.277;210484.499
MalhadasMIRANDA DO DOUROBRAGANÇA;40607;Malhadas;MIRANDA DO DOURO;BRAGANÇA;-34185.174;211183.064
SilvaBARCELOSBRAGA;30279;Silva;BARCELOS;BRAGA;150569.147;208996.204
Miranda do DouroMIRANDA DO DOUROBRAGANÇA;40608;Miranda do Douro;MIRANDA DO DOURO;BRAGANÇA;-41575.781;211302.636
PedralvaBRAGABRAGA;30334;Pedralva;BRAGA;BRAGA;155708.94;207525.309
Palmeira de Faro e CurvosESPOSENDEBRAGA;30620;Palmeira de Faro e Curvos;ESPOSENDE;BRAGA;-15201.941;210242.907
Talhinhas e BagueixeMACEDO DE CAVALEIROSBRAGANÇA;40544;Talhinhas e Bagueixe;MACEDO DE CAVALEIROS;BRAGANÇA;-50546.637;209136.874
Vale de PradosMACEDO DE CAVALEIROSBRAGANÇA;40534;Vale de Prados;MACEDO DE CAVALEIROS;BRAGANÇA;116635.238;207982.019
LijóBARCELOSBRAGA;30243;Lijó;BARCELOS;BRAGA;99908.6329;210475.227
Real, Dume e SemelheBRAGABRAGA;30379;Real, Dume e Semelhe;BRAGA;BRAGA;-39711.504;211360.718
Mire de TibãesBRAGABRAGA;30325;Mire de Tibães;BRAGA;BRAGA;-26124.389;210207.773
Rio TortoVALPAÇOSVILA REAL;171217;Rio Torto;VALPAÇOS;VILA REAL;-28802.201;210892.558
Merelim (São Pedro) e FrossosBRAGABRAGA;30375;Merelim (São Pedro) e Frossos;BRAGA;BRAGA;71620.5195;208685.43
Este (São Pedro e São Mamede)BRAGABRAGA;30370;Este (São Pedro e São Mamede);BRAGA;BRAGA;-26607.834;211534.133
UchaBARCELOSBRAGA;30282;Ucha;BARCELOS;BRAGA;-18669.987;211218.563
Pensalvos e Parada de MonteirosVILA POUCA DE AGUIARVILA REAL;171320;Pensalvos e Parada de Monteiros;VILA POUCA DE AGUIAR;VILA REAL;-31950.215;211749.795
Vila Cova e FeitosBARCELOSBRAGA;0302FH;Vila Cova e Feitos;BARCELOS;BRAGA;37041.7036;209694.64
SezulfeMACEDO DE CAVALEIROSBRAGANÇA;40528;Sezulfe;MACEDO DE CAVALEIROS;BRAGANÇA;-47667.852;209826.015
Vila ChãESPOSENDEBRAGA;30615;Vila Chã;ESPOSENDE;BRAGA;92866.1156;210825.84
Santa MarinhaRIBEIRA DE PENAVILA REAL;170906;Santa Marinha;RIBEIRA DE PENA;VILA REAL;-51836.867;211569.58
MascarenhasMIRANDELABRAGANÇA;40720;Mascarenhas;MIRANDELA;BRAGANÇA;30616.2381;208370.693
Tamel (Santa Leocádia) e Vilar do MonteBARCELOSBRAGA;0302FF;Tamel (Santa Leocádia) e Vilar do Monte;BARCELOS;BRAGA;82716.2463;210338.592
LanhosoPÓVOA DE LANHOSOBRAGA;30915;Lanhoso;PÓVOA DE LANHOSO;BRAGA;-44345.478;211234.844
GuilhofreiVIEIRA DO MINHOBRAGA;31108;Guilhofrei;VIEIRA DO MINHO;BRAGA;-13579.731;211840.934
AlvitesMIRANDELABRAGANÇA;40704;Alvites;MIRANDELA;BRAGANÇA;-243.6073;211010.693
Póvoa de Lanhoso (Nossa Senhora do Amparo)PÓVOA DE LANHOSOBRAGA;30919;Póvoa de Lanhoso (Nossa Senhora do Amparo);PÓVOA DE LANHOSO;BRAGA;88176.8045;211680.755
SalselasMACEDO DE CAVALEIROSBRAGANÇA;40526;Salselas;MACEDO DE CAVALEIROS;BRAGANÇA;-11235.999;212075.864
AbambresMIRANDELABRAGANÇA;40701;Abambres;MIRANDELA;BRAGANÇA;106663.979;208608.643
Merelim (São Paio), Panoias e Parada de TibãesBRAGABRAGA;30374;Merelim (São Paio), Panoias e Parada de Tibães;BRAGA;BRAGA;78769.5675;210421.99
Rio DouroCABECEIRAS DE BASTOBRAGA;30415;Rio Douro;CABECEIRAS DE BASTO;BRAGA;-27727.953;211781.256
Padrela e TazemVALPAÇOSVILA REAL;171215;Padrela e Tazem;VALPAÇOS;VILA REAL;16048.8031;209802.944
PalmeBARCELOSBRAGA;30255;Palme;BARCELOS;BRAGA;53102.2606;210546.767
CabanelasMIRANDELABRAGANÇA;40709;Cabanelas;MIRANDELA;BRAGANÇA;-48143.856;212886.544
Esperança e BrunhaisPÓVOA DE LANHOSOBRAGA;30933;Esperança e Brunhais;PÓVOA DE LANHOSO;BRAGA;76591.3991;209316.529
Carrazedo de Montenegro e CurrosVALPAÇOSVILA REAL;171232;Carrazedo de Montenegro e Curros;VALPAÇOS;VILA REAL;-3393.6401;212714.362
TravassosPÓVOA DE LANHOSOBRAGA;30927;Travassos;PÓVOA DE LANHOSO;BRAGA;57749.3694;208211.335
Fonte Arcada e OliveiraPÓVOA DE LANHOSOBRAGA;30934;Fonte Arcada e Oliveira;PÓVOA DE LANHOSO;BRAGA;-5699.448;212273.974
RorizBARCELOSBRAGA;30264;Roriz;BARCELOS;BRAGA;-8309.7674;212487.45
OliveiraBARCELOSBRAGA;30254;Oliveira;BARCELOS;BRAGA;-37432.366;212755.718
Sabroso de AguiarVILA POUCA DE AGUIARVILA REAL;171317;Sabroso de Aguiar;VILA POUCA DE AGUIAR;VILA REAL;-34688.662;212990.748
AmendoeiraMACEDO DE CAVALEIROSBRAGANÇA;40502;Amendoeira;MACEDO DE CAVALEIROS;BRAGANÇA;45083.4989;212356.166
CovelasPÓVOA DE LANHOSOBRAGA;30906;Covelas;PÓVOA DE LANHOSO;BRAGA;95580.0839;211462.475
Cabeceiras de BastoCABECEIRAS DE BASTOBRAGA;30406;Cabeceiras de Basto;CABECEIRAS DE BASTO;BRAGA;-16575.751;213516.644
VinhasMACEDO DE CAVALEIROSBRAGANÇA;40538;Vinhas;MACEDO DE CAVALEIROS;BRAGANÇA;9393.19539;209981.975
AbadimCABECEIRAS DE BASTOBRAGA;30401;Abadim;CABECEIRAS DE BASTO;BRAGA;110122.045;210348.062
Vale de SalgueiroMIRANDELABRAGANÇA;40733;Vale de Salgueiro;MIRANDELA;BRAGANÇA;12504.2729;210437.324
Vreia de BornesVILA POUCA DE AGUIARVILA REAL;171315;Vreia de Bornes;VILA POUCA DE AGUIAR;VILA REAL;74536.7986;212259.912
Campo e Tamel (São Pedro Fins)BARCELOSBRAGA;30294;Campo e Tamel (São Pedro Fins);BARCELOS;BRAGA;47362.458;210834.91
Belinho e MarESPOSENDEBRAGA;30617;Belinho e Mar;ESPOSENDE;BRAGA;-40642.142;213806.914
PalmeiraBRAGABRAGA;30331;Palmeira;BRAGA;BRAGA;-54740.01;213248.664
CarapeçosBARCELOSBRAGA;30218;Carapeços;BARCELOS;BRAGA;-25107.222;213572.443
CabanelasVILA VERDEBRAGA;31308;Cabanelas;VILA VERDE;BRAGA;-43084.684;213818.973
FerreirosPÓVOA DE LANHOSOBRAGA;30908;Ferreiros;PÓVOA DE LANHOSO;BRAGA;-30041.585;213336.874
AlgerizVALPAÇOSVILA REAL;171203;Algeriz;VALPAÇOS;VILA REAL;-15017.782;213585.541
Macedo do MatoBRAGANÇABRAGANÇA;40221;Macedo do Mato;BRAGANÇA;BRAGANÇA;62893.5479;212977.234
BragadoVILA POUCA DE AGUIARVILA REAL;171304;Bragado;VILA POUCA DE AGUIAR;VILA REAL;113743.257;213476.142
AdaúfeBRAGABRAGA;30301;Adaúfe;BRAGA;BRAGA;40674.4245;213501.245
São João da CorveiraVALPAÇOSVILA REAL;171222;São João da Corveira;VALPAÇOS;VILA REAL;-22093.038;213435.185
SantulhãoVIMIOSOBRAGANÇA;41110;Santulhão;VIMIOSO;BRAGANÇA;56183.3284;213081.951
Geraz do MinhoPÓVOA DE LANHOSOBRAGA;30914;Geraz do Minho;PÓVOA DE LANHOSO;BRAGA;125603.428;211366.852
LamasMACEDO DE CAVALEIROSBRAGANÇA;40518;Lamas;MACEDO DE CAVALEIROS;BRAGANÇA;-13385.342;214559.627
Santa Lucrécia de Algeriz e NavarraBRAGABRAGA;30380;Santa Lucrécia de Algeriz e Navarra;BRAGA;BRAGA;98291.9912;213804.351
AldreuBARCELOSBRAGA;30206;Aldreu;BARCELOS;BRAGA;-19942.765;214165.261
Gondiães e Vilar de CunhasCABECEIRAS DE BASTOBRAGA;30420;Gondiães e Vilar de Cunhas;CABECEIRAS DE BASTO;BRAGA;-48193.436;214657.943
BucosCABECEIRAS DE BASTOBRAGA;30405;Bucos;CABECEIRAS DE BASTO;BRAGA;23012.8083;211507.098
Vila de PradoVILA VERDEBRAGA;31342;Vila de Prado;VILA VERDE;BRAGA;8572.48417;212581.424
Crespos e PousadaBRAGABRAGA;30368;Crespos e Pousada;BRAGA;BRAGA;-27746.545;215118.01
AntasESPOSENDEBRAGA;30601;Antas;ESPOSENDE;BRAGA;-18318.181;214974.248
PóvoaMIRANDA DO DOUROBRAGANÇA;40612;Póvoa;MIRANDA DO DOURO;BRAGANÇA;-53234.872;214857.887
ValouraVILA POUCA DE AGUIARVILA REAL;171313;Valoura;VILA POUCA DE AGUIAR;VILA REAL;151017.041;213725.808
Anissó e SouteloVIEIRA DO MINHOBRAGA;31122;Anissó e Soutelo;VIEIRA DO MINHO;BRAGA;49522.9636;213743.143
OleirosVILA VERDEBRAGA;31330;Oleiros;VILA VERDE;BRAGA;-3905.8288;214974.25
GenísioMIRANDA DO DOUROBRAGANÇA;40605;Genísio;MIRANDA DO DOURO;BRAGANÇA;-29992.242;215840.592
Águas Santas e MourePÓVOA DE LANHOSOBRAGA;30930;Águas Santas e Moure;PÓVOA DE LANHOSO;BRAGA;146549.466;212166.484
CervãesVILA VERDEBRAGA;31309;Cervães;VILA VERDE;BRAGA;-16042.437;215750.073
Ifanes e ParadelaMIRANDA DO DOUROBRAGANÇA;40619;Ifanes e Paradela;MIRANDA DO DOURO;BRAGANÇA;-32561;214545.794
Podence e Santa CombinhaMACEDO DE CAVALEIROSBRAGANÇA;40543;Podence e Santa Combinha;MACEDO DE CAVALEIROS;BRAGANÇA;157142.513;213816.044
MúriasMIRANDELABRAGANÇA;40722;Múrias;MIRANDELA;BRAGANÇA;101686.323;213680.439
CorujasMACEDO DE CAVALEIROSBRAGANÇA;40511;Corujas;MACEDO DE CAVALEIROS;BRAGANÇA;83982.3784;215048.078
ForjãesESPOSENDEBRAGA;30608;Forjães;ESPOSENDE;BRAGA;96489.3577;215807.949
Parada de GatimVILA VERDEBRAGA;31331;Parada de Gatim;VILA VERDE;BRAGA;-50687.115;215411.049
Alvito (São Pedro e São Martinho) e CoutoBARCELOSBRAGA;30291;Alvito (São Pedro e São Martinho) e Couto;BARCELOS;BRAGA;-32654.734;216848.097
BarreirosAMARESBRAGA;30102;Barreiros;AMARES;BRAGA;-38301.064;215224.126
Calvos e FradesPÓVOA DE LANHOSOBRAGA;30931;Calvos e Frades;PÓVOA DE LANHOSO;BRAGA;-21885.582;216394.526
LagoAMARESBRAGA;30113;Lago;AMARES;BRAGA;-9488.7365;215001.636
MonsulPÓVOA DE LANHOSOBRAGA;30917;Monsul;PÓVOA DE LANHOSO;BRAGA;-23713.423;216235.916
SouteloVILA VERDEBRAGA;31352;Soutelo;VILA VERDE;BRAGA;-14637.344;216520.674
AborimBARCELOSBRAGA;30202;Aborim;BARCELOS;BRAGA;-25486.066;216227.294
RossasVIEIRA DO MINHOBRAGA;31113;Rossas;VIEIRA DO MINHO;BRAGA;-41037.039;215889.299
Alheira e Igreja NovaBARCELOSBRAGA;30290;Alheira e Igreja Nova;BARCELOS;BRAGA;4940.33011;213065.921
MosteiroVIEIRA DO MINHOBRAGA;31110;Mosteiro;VIEIRA DO MINHO;BRAGA;-35557.772;215875.423
CarçãoVIMIOSOBRAGANÇA;41107;Carção;VIMIOSO;BRAGANÇA;-37.741064;215094.942
SerzedeloPÓVOA DE LANHOSOBRAGA;30924;Serzedelo;PÓVOA DE LANHOSO;BRAGA;128395.94;215201.31
Quintiães e AguiarBARCELOSBRAGA;0302FC;Quintiães e Aguiar;BARCELOS;BRAGA;-6907.2465;216218.073
FragosoBARCELOSBRAGA;30235;Fragoso;BARCELOS;BRAGA;-43761.863;216713.554
São João de ReiPÓVOA DE LANHOSOBRAGA;30923;São João de Rei;PÓVOA DE LANHOSO;BRAGA;-47195.481;216183.893
SendasBRAGANÇABRAGANÇA;40246;Sendas;BRAGANÇA;BRAGANÇA;-12746.165;217139.079
Castelo do NeivaVIANA DO CASTELOVIANA DO CASTELO;160910;Castelo do Neiva;VIANA DO CASTELO;VIANA DO CASTELO;108031.182;216111.86
LageVILA VERDEBRAGA;31323;Lage;VILA VERDE;BRAGA;-55554.265;217132.492
RendufinhoPÓVOA DE LANHOSOBRAGA;30921;Rendufinho;PÓVOA DE LANHOSO;BRAGA;-27839.616;217207.228
SerapicosVALPAÇOSVILA REAL;171224;Serapicos;VALPAÇOS;VILA REAL;-10939.243;216301.838
Vieira do MinhoVIEIRA DO MINHOBRAGA;31120;Vieira do Minho;VIEIRA DO MINHO;BRAGA;58146.8627;216412.071
VimiosoVIMIOSOBRAGANÇA;41114;Vimioso;VIMIOSO;BRAGANÇA;-1468.8834;216893.42
RendufeAMARESBRAGA;30118;Rendufe;AMARES;BRAGA;134442.388;213772.296
LoureiraVILA VERDEBRAGA;31325;Loureira;VILA VERDE;BRAGA;-22828.036;217998.781
VassalVALPAÇOSVILA REAL;171229;Vassal;VALPAÇOS;VILA REAL;-24534.723;218069.145
Amares e FigueiredoAMARESBRAGA;30125;Amares e Figueiredo;AMARES;BRAGA;65468.5122;216926.195
CapeludosVILA POUCA DE AGUIARVILA REAL;171305;Capeludos;VILA POUCA DE AGUIAR;VILA REAL;-17078.663;217833.379
AtiãesVILA VERDEBRAGA;31304;Atiães;VILA VERDE;BRAGA;41981.0608;216609.795
Santa LeocádiaCHAVESVILA REAL;170329;Santa Leocádia;CHAVES;VILA REAL;-29916.752;217715.942
OuraCHAVESVILA REAL;170320;Oura;CHAVES;VILA REAL;55315.1734;216901.111
PossacosVALPAÇOSVILA REAL;171216;Possacos;VALPAÇOS;VILA REAL;47497.1595;216717.259
TurizVILA VERDEBRAGA;31354;Turiz;VILA VERDE;BRAGA;72248.0875;217048.516
CarrazedoAMARESBRAGA;30107;Carrazedo;AMARES;BRAGA;-26458.907;218179.341
Vale de GouvinhasMIRANDELABRAGANÇA;40732;Vale de Gouvinhas;MIRANDELA;BRAGANÇA;-20999.772;218076.681
Durrães e TregosaBARCELOSBRAGA;30298;Durrães e Tregosa;BARCELOS;BRAGA;78747.4972;216431.992
PanqueBARCELOSBRAGA;30256;Panque;BARCELOS;BRAGA;-45665.4;218245.773
CossouradoBARCELOSBRAGA;30224;Cossourado;BARCELOS;BRAGA;-38126.098;218014.414
Vale de TelhasMIRANDELABRAGANÇA;40734;Vale de Telhas;MIRANDELA;BRAGANÇA;-40880.424;217936.79
Ferreiros, Prozelo e BesteirosAMARESBRAGA;30127;Ferreiros, Prozelo e Besteiros;AMARES;BRAGA;75432.313;216606.801
São Romão de NeivaVIANA DO CASTELOVIANA DO CASTELO;160923;São Romão de Neiva;VIANA DO CASTELO;VIANA DO CASTELO;-19362.505;217500.478
Izeda, Calvelhe e Paradinha NovaBRAGANÇABRAGANÇA;40252;Izeda, Calvelhe e Paradinha Nova;BRAGANÇA;BRAGANÇA;-53478.831;217981.476
Anjos e Vilar do ChãoVIEIRA DO MINHOBRAGA;31123;Anjos e Vilar do Chão;VIEIRA DO MINHO;BRAGA;119239.194;214209.271
TabuaçasVIEIRA DO MINHOBRAGA;31118;Tabuaças;VIEIRA DO MINHO;BRAGA;5372.05091;216355.773
Santiago da Ribeira de AlharizVALPAÇOSVILA REAL;171221;Santiago da Ribeira de Alhariz;VALPAÇOS;VILA REAL;-3961.0824;217974.686
Valpaços e SanfinsVALPAÇOSVILA REAL;171236;Valpaços e Sanfins;VALPAÇOS;VILA REAL;60751.5772;217368.476
BicoAMARESBRAGA;30104;Bico;AMARES;BRAGA;69054.8861;214909.097
CanedoRIBEIRA DE PENAVILA REAL;170902;Canedo;RIBEIRA DE PENA;VILA REAL;-22654.161;219297.819
Parada de BouroVIEIRA DO MINHOBRAGA;31111;Parada de Bouro;VIEIRA DO MINHO;BRAGA;32285.138;215340.873
DornelasAMARESBRAGA;30108;Dornelas;AMARES;BRAGA;-8786.2759;219116.162
Ala e Vilarinho do MonteMACEDO DE CAVALEIROSBRAGANÇA;40539;Ala e Vilarinho do Monte;MACEDO DE CAVALEIROS;BRAGANÇA;-16304.824;219342.33
PinheiroVIEIRA DO MINHOBRAGA;31112;Pinheiro;VIEIRA DO MINHO;BRAGA;90010.1147;215952.236
AlvarãesVIANA DO CASTELOVIANA DO CASTELO;160902;Alvarães;VIANA DO CASTELO;VIANA DO CASTELO;2798.76164;218007.785
BalugãesBARCELOSBRAGA;30212;Balugães;BARCELOS;BRAGA;-51112.059;218787.068
Verim, Friande e AjudePÓVOA DE LANHOSOBRAGA;30935;Verim, Friande e Ajude;PÓVOA DE LANHOSO;BRAGA;-42117.242;219499.145
MoureVILA VERDEBRAGA;31328;Moure;VILA VERDE;BRAGA;-12892.049;219018.416
Escariz (São Mamede) e Escariz (São Martinho)VILA VERDEBRAGA;31362;Escariz (São Mamede) e Escariz (São Martinho);VILA VERDE;BRAGA;-28783.785;219514.454
Covas do BarrosoBOTICASVILA REAL;170208;Covas do Barroso;BOTICAS;VILA REAL;-32998.576;218964.765
ChaféVIANA DO CASTELOVIANA DO CASTELO;160940;Chafé;VIANA DO CASTELO;VIANA DO CASTELO;28470.3074;217219.34
Caçarelhos e AngueiraVIMIOSOBRAGANÇA;41116;Caçarelhos e Angueira;VIMIOSO;BRAGANÇA;-55476.552;219828.945
CairesAMARESBRAGA;30105;Caires;AMARES;BRAGA;142542.528;214569.735
Vila Verde e BarbudoVILA VERDEBRAGA;31370;Vila Verde e Barbudo;VILA VERDE;BRAGA;-18303.126;219768.08
FreirizVILA VERDEBRAGA;31316;Freiriz;VILA VERDE;BRAGA;-25616.192;219845.445
Quintela de LampaçasBRAGANÇABRAGANÇA;40233;Quintela de Lampaças;BRAGANÇA;BRAGANÇA;-31308.175;219383.102
GoãesAMARESBRAGA;30112;Goães;AMARES;BRAGA;104208.006;216723.852
SabarizVILA VERDEBRAGA;31340;Sabariz;VILA VERDE;BRAGA;-14853.868;220447.898
Eira VedraVIEIRA DO MINHOBRAGA;31107;Eira Vedra;VIEIRA DO MINHO;BRAGA;-23508.964;220598.969
Loivos e Póvoa de AgraçõesCHAVESVILA REAL;170357;Loivos e Póvoa de Agrações;CHAVES;VILA REAL;-1101.9257;219655.203
Caniçada e SoengasVIEIRA DO MINHOBRAGA;31124;Caniçada e Soengas;VIEIRA DO MINHO;BRAGA;52344.1627;216862.957
CantelãesVIEIRA DO MINHOBRAGA;31105;Cantelães;VIEIRA DO MINHO;BRAGA;-4879.394;219894.92
MoreirasCHAVESVILA REAL;170317;Moreiras;CHAVES;VILA REAL;1925.64351;220156.298
Associação de freguesias do Vale do NeivaPONTE DE LIMAVIANA DO CASTELO;160754;Associação de freguesias do Vale do Neiva;PONTE DE LIMA;VIANA DO CASTELO;54585.6522;219774.372
FiscalAMARESBRAGA;30111;Fiscal;AMARES;BRAGA;-35269.499;219558.934
SalsasBRAGANÇABRAGANÇA;40239;Salsas;BRAGANÇA;BRAGANÇA;-21706.456;220419.521
SerapicosBRAGANÇABRAGANÇA;40247;Serapicos;BRAGANÇA;BRAGANÇA;109971.856;219975.758
Torre e PortelaAMARESBRAGA;30128;Torre e Portela;AMARES;BRAGA;114099.512;217884.65
Vilas BoasCHAVESVILA REAL;170347;Vilas Boas;CHAVES;VILA REAL;-20291.023;220878.906
ArcasMACEDO DE CAVALEIROSBRAGANÇA;40503;Arcas;MACEDO DE CAVALEIROS;BRAGANÇA;50215.4752;221075.667
MujãesVIANA DO CASTELOVIANA DO CASTELO;160922;Mujães;VIANA DO CASTELO;VIANA DO CASTELO;90693.0223;219769.167
FerreiraMACEDO DE CAVALEIROSBRAGANÇA;40514;Ferreira;MACEDO DE CAVALEIROS;BRAGANÇA;-47686.961;221325.52
GêmeVILA VERDEBRAGA;31317;Gême;VILA VERDE;BRAGA;95743.8905;219283.008
Vila de PunheVIANA DO CASTELOVIANA DO CASTELO;160938;Vila de Punhe;VIANA DO CASTELO;VIANA DO CASTELO;-24552.315;221718.975
Carreiras (São Miguel) e Carreiras (Santiago)VILA VERDEBRAGA;31361;Carreiras (São Miguel) e Carreiras (Santiago);VILA VERDE;BRAGA;-49721.793;220934.648
Esqueiros, Nevogilde e TravassósVILA VERDEBRAGA;31363;Esqueiros, Nevogilde e Travassós;VILA VERDE;BRAGA;-29551.191;221138.893
Fornos do PinhalVALPAÇOSVILA REAL;171211;Fornos do Pinhal;VALPAÇOS;VILA REAL;-27254.921;221635.816
Ardegão, Freixo e MatoPONTE DE LIMAVIANA DO CASTELO;160753;Ardegão, Freixo e Mato;PONTE DE LIMA;VIANA DO CASTELO;72829.4327;220687.824
BouçaMIRANDELABRAGANÇA;40708;Bouça;MIRANDELA;BRAGANÇA;-37909.501;220834.959
LanhasVILA VERDEBRAGA;31324;Lanhas;VILA VERDE;BRAGA;76922.5368;220333.988
ArgozeloVIMIOSOBRAGANÇA;41103;Argozelo;VIMIOSO;BRAGANÇA;-23288.686;222121.157
Codessoso, Curros e Fiães do TâmegaBOTICASVILA REAL;170220;Codessoso, Curros e Fiães do Tâmega;BOTICAS;VILA REAL;126893.972;220033.788
AnhaVIANA DO CASTELOVIANA DO CASTELO;160904;Anha;VIANA DO CASTELO;VIANA DO CASTELO;36266.1246;217830.552
DornelasBOTICASVILA REAL;170210;Dornelas;BOTICAS;VILA REAL;-55886.376;221828.193
CoelhosoBRAGANÇABRAGANÇA;40210;Coelhoso;BRAGANÇA;BRAGANÇA;23727.4461;218480.602
Constantim e CicouroMIRANDA DO DOUROBRAGANÇA;40618;Constantim e Cicouro;MIRANDA DO DOURO;BRAGANÇA;122166.769;220751.452
Torre de Dona ChamaMIRANDELABRAGANÇA;40730;Torre de Dona Chama;MIRANDELA;BRAGANÇA;153478.308;219155.514
Ventosa e CovaVIEIRA DO MINHOBRAGA;31126;Ventosa e Cova;VIEIRA DO MINHO;BRAGA;83361.4612;219562.585
Marrancos e ArcozeloVILA VERDEBRAGA;31364;Marrancos e Arcozelo;VILA VERDE;BRAGA;-2060.4806;222073.435
SaltoMONTALEGREVILA REAL;170626;Salto;MONTALEGRE;VILA REAL;-32730.888;221979.868
Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)CHAVESVILA REAL;170361;Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);CHAVES;VILA REAL;16423.9345;217764.289
Bouro (Santa Maria)AMARESBRAGA;30119;Bouro (Santa Maria);AMARES;BRAGA;46710.7586;219814.371
Barroselas e CarvoeiroVIANA DO CASTELOVIANA DO CASTELO;160941;Barroselas e Carvoeiro;VIANA DO CASTELO;VIANA DO CASTELO;-10870.086;221794.44
FradizelaMIRANDELABRAGANÇA;40714;Fradizela;MIRANDELA;BRAGANÇA;-45012.79;220655.377
ValdosendeTERRAS DE BOUROBRAGA;31015;Valdosende;TERRAS DE BOURO;BRAGA;79362.8199;221360.573
FriastelasPONTE DE LIMAVIANA DO CASTELO;160724;Friastelas;PONTE DE LIMA;VIANA DO CASTELO;-7870.2095;221859.733
DossãosVILA VERDEBRAGA;31313;Dossãos;VILA VERDE;BRAGA;-37004.715;222969.694
Vilela, Seramil e Paredes SecasAMARESBRAGA;30129;Vilela, Seramil e Paredes Secas;AMARES;BRAGA;-27946.477;223299.067
PinhoBOTICASVILA REAL;170213;Pinho;BOTICAS;VILA REAL;-15612.913;222230.281
São Martinho de AngueiraMIRANDA DO DOUROBRAGANÇA;40613;São Martinho de Angueira;MIRANDA DO DOURO;BRAGANÇA;41787.8444;221168.331
VilarandeloVALPAÇOSVILA REAL;171231;Vilarandelo;VALPAÇOS;VILA REAL;148297.084;220493.233
LouredoVIEIRA DO MINHOBRAGA;31109;Louredo;VIEIRA DO MINHO;BRAGA;68385.0435;221602.034
PoiaresPONTE DE LIMAVIANA DO CASTELO;160734;Poiares;PONTE DE LIMA;VIANA DO CASTELO;769.254729;223068.584
Santa Comba de RossasBRAGANÇABRAGANÇA;40241;Santa Comba de Rossas;BRAGANÇA;BRAGANÇA;-41392.07;221503.988
Caldelas, Sequeiros e ParanhosAMARESBRAGA;30126;Caldelas, Sequeiros e Paranhos;AMARES;BRAGA;109475.398;222770.258
CoucieiroVILA VERDEBRAGA;31311;Coucieiro;VILA VERDE;BRAGA;-18799.988;222725.408
Vilar e ViveiroBOTICASVILA REAL;170221;Vilar e Viveiro;BOTICAS;VILA REAL;-22243.873;223167.262
CalveloPONTE DE LIMAVIANA DO CASTELO;160714;Calvelo;PONTE DE LIMA;VIANA DO CASTELO;30803.8518;222142.304
SalamondeVIEIRA DO MINHOBRAGA;31115;Salamonde;VIEIRA DO MINHO;BRAGA;-34680.932;223269.157
DarqueVIANA DO CASTELOVIANA DO CASTELO;160911;Darque;VIANA DO CASTELO;VIANA DO CASTELO;3607.46794;223393.643
ErvõesVALPAÇOSVILA REAL;171209;Ervões;VALPAÇOS;VILA REAL;-55747.262;223956.943
Pico de Regalados, Gondiães e MósVILA VERDEBRAGA;31366;Pico de Regalados, Gondiães e Mós;VILA VERDE;BRAGA;64843.6353;221131.4
Vale de Frades e AvelanosoVIMIOSOBRAGANÇA;41117;Vale de Frades e Avelanoso;VIMIOSO;BRAGANÇA;-25536.3;223547.263
PonteVILA VERDEBRAGA;31337;Ponte;VILA VERDE;BRAGA;140171.713;220208.628
Mazarefes e Vila FriaVIANA DO CASTELOVIANA DO CASTELO;160944;Mazarefes e Vila Fria;VIANA DO CASTELO;VIANA DO CASTELO;-20930.679;224149.686
Bouro (Santa Marta)AMARESBRAGA;30120;Bouro (Santa Marta);AMARES;BRAGA;-52476.067;222388.305
Vilarinho de AgrochãoMACEDO DE CAVALEIROSBRAGANÇA;40536;Vilarinho de Agrochão;MACEDO DE CAVALEIROS;BRAGANÇA;-12916.532;222541.504
Ruivães e CamposVIEIRA DO MINHOBRAGA;31125;Ruivães e Campos;VIEIRA DO MINHO;BRAGA;88936.5309;222854.248
Vila FrancaVIANA DO CASTELOVIANA DO CASTELO;160935;Vila Franca;VIANA DO CASTELO;VIANA DO CASTELO;8352.38833;221697.141
SoutoTERRAS DE BOUROBRAGA;31014;Souto;TERRAS DE BOURO;BRAGA;-50913.027;223972.668
Navió e Vitorino dos PiãesPONTE DE LIMAVIANA DO CASTELO;160760;Navió e Vitorino dos Piães;PONTE DE LIMA;VIANA DO CASTELO;-17534.812;224587.465
PineloVIMIOSOBRAGANÇA;41109;Pinelo;VIMIOSO;BRAGANÇA;-40291.61;223612.199
Rebordainhos e PombaresBRAGANÇABRAGANÇA;40254;Rebordainhos e Pombares;BRAGANÇA;BRAGANÇA;132280.585;221233.289
RibeiraTERRAS DE BOUROBRAGA;31012;Ribeira;TERRAS DE BOURO;BRAGA;104751.347;222012.467
Nogueira da MontanhaCHAVESVILA REAL;170318;Nogueira da Montanha;CHAVES;VILA REAL;-16269.205;225035.524
Espadanedo, Edroso, Murçós e Soutelo MouriscoMACEDO DE CAVALEIROSBRAGANÇA;40542;Espadanedo, Edroso, Murçós e Soutelo Mourisco;MACEDO DE CAVALEIROS;BRAGANÇA;57494.2347;222590.951
Vilela do TâmegaCHAVESVILA REAL;170349;Vilela do Tâmega;CHAVES;VILA REAL;98782.8156;222176.747
